reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,review_length
927ef7d3-5c20-41c5-911a-1306a3e4dabc,Norhasrizam Hashim (Jen),https://play-lh.googleusercontent.com/a-/ALV-UjWgTB0mSrqrOeclH0NUn1HIxPPVXXygW5cTjJg5NMnJAWPGC7vuWg,good management,5,0,1.18.9,3/26/2024 5:07,,,1.18.9,15
2e82f32d-f2e4-4ae0-ad57-f301787af52e,Vipin Soni,https://play-lh.googleusercontent.com/a-/ALV-UjXnk8dvoH0zY2uZP05TENeReXXtxQnc9Cc4czaFOGXEXmSaLd5g,good app need better interface,4,0,1.18.9,3/25/2024 19:48,,,1.18.9,34
97640541-09cd-4c0e-8188-3a8de1e074e2,Mhmd Basalamh,https://play-lh.googleusercontent.com/a/ACg8ocJbLt2XfFFZywB1vgl5FKjp4Mdv7r8JjesmD38Wo7lmUobNRg=mo,amazing app,5,0,1.18.9,3/25/2024 7:54,,,1.18.9,20
a64794bf-8d49-4d65-b709-cc1b441dcd4d,Mowrie Kelly,https://play-lh.googleusercontent.com/a-/ALV-UjX05PkZxbA2cHwPEaVOPyJlPbCkMpqdGof4_nEDTeiNzZXje1hmmQ,game changer,5,0,1.18.9,3/24/2024 20:27,,,1.18.9,14
c0f5cf02-41f6-4608-93a8-f6ca0e8bac3d,Orville Hernandez,https://play-lh.googleusercontent.com/a-/ALV-UjVkER7jLJl-pIBW-_-ehatyQJ-Us3Z_3RM8c6RiIYSEiiSUEIUfKA,thumbs,5,0,1.18.9,3/23/2024 5:39,,,1.18.9,9
0dd4f32e-2e4d-44c9-a130-efce52db7ea0,Shrikant Ghadge,https://play-lh.googleusercontent.com/a-/ALV-UjVYX9p2TsrmG3w66obUNsX-vcFq9LCZlDg1eCEl-kJ3r30Wct7Q,useful,5,0,1.18.9,3/22/2024 7:45,,,1.18.9,11
554f2d2d-54f8-424b-8297-ffdc4c26729e,Harry Mezger,https://play-lh.googleusercontent.com/a-/ALV-UjVpWX8xwMNuPrGLH464ajjFrMv9SW1B_RQCYfemtGuDkLaWdujwxg,usual ms products inconsistent redundant example integrated outlook task importantly cant connect ms project web,1,15,1.18.9,3/21/2024 14:09,,,1.18.9,175
801d0f0d-673e-4616-997c-abd2a8f2af98,Ioannis Floros,https://play-lh.googleusercontent.com/a/ACg8ocKEPe1O0W_MbE79AifhZJkObMPanGhAcJzOJ9Q9zt6MjH8BAQ=mo,useful,5,0,1.18.9,3/20/2024 13:32,,,1.18.9,11
7a9d46bc-8736-4853-8462-57fbb8518bec,Jen Monks,https://play-lh.googleusercontent.com/a-/ALV-UjVNSm7XwOQKCCn8q7lVaGdgc6fuqdDsFIgKwME-ddo6mrYJilE,lifesaver keeps organized glitches,5,0,1.18.9,3/20/2024 9:11,,,1.18.9,56
27e3f928-2db8-4827-80d7-7e98e83212c8,Aviya Cohen,https://play-lh.googleusercontent.com/a-/ALV-UjUqFdptETc2wgSTDQJRlr0cZ1hSrca2276rE6VflWml95QWhuwv,doesnt work personal email addres organization,1,10,1.18.9,3/19/2024 7:20,,,1.18.9,62
ddd0b79b-d5e8-4001-846e-f466df49055b,Adam Rodriguez,https://play-lh.googleusercontent.com/a-/ALV-UjWW4raTjNnPg-g5NY9LhleQLIczzQmB3Eu5g5icGqmd2gCD2qpj,useful,5,0,1.18.9,3/18/2024 21:54,,,1.18.9,11
2e39a91f-9956-41be-9fcb-5c016e6441bc,Richard Spanner,https://play-lh.googleusercontent.com/a/ACg8ocKJsiFCxFNcYbfHLtk_VhF1Y-kBPZeWjmCF4dO1cyyi_JtGPo8=mo,excellent clear great functionality,5,0,1.18.8,3/17/2024 18:15,,,1.18.8,41
95eb3457-e794-41e4-84a9-1b7502467c3d,Naji Moujaes,https://play-lh.googleusercontent.com/a/ACg8ocJ9Kp_VjsKYVl-HYy003hCMQBM6-wiKw9kn55WDWr5Ca4vLiQ=mo,job collectivegroup list collaboratively good look integrating gnatt chart still far good,5,1,1.18.8,3/16/2024 0:55,,,1.18.8,143
52518c90-3f66-478b-b13a-13d1d6dd93fc,Udayalaksmanakartiyasa,https://play-lh.googleusercontent.com/a-/ALV-UjVqGyt60Q8CTPc9ucIq7mwh8FFQDFFw_HXZtGoB3w-usPL1u7Vmsw,bare minimum app notification changes cannot attach onedrive like web,3,2,1.18.8,3/15/2024 17:42,,,1.18.8,86
7c92e3a3-7ab4-4f12-9093-133f1aa5bc04,Andre Q.,https://play-lh.googleusercontent.com/a-/ALV-UjUvNKImraqxg1jsvpVgxOU5Fouge8SJEN7nyo2R0CgA0nI7SjH3yw,simply efficient friendly ask,5,3,1.18.9,3/15/2024 0:20,,,1.18.9,59
cd6fe655-dd1b-4ef4-9ded-f3486b2bcb2e,Alaa Siddiq,https://play-lh.googleusercontent.com/a-/ALV-UjVkmabj72e1TgB3WlFaAvDnvDfSF9G5wO0HYtFYyp2WwFd7mI5u5A,drawback application anyone delete plans tasks,5,0,1.18.8,3/14/2024 5:07,,,1.18.8,84
a696ce40-4b88-4b4e-a6f9-3ef2f2d40151,Dimas Valditya,https://play-lh.googleusercontent.com/a-/ALV-UjXAn5SLnSvicbmObJqGisR5E_XYFi_nC56Sx7UAD1Nb3FDq8tZ2yw,need improvement creating design background customized,4,0,1.18.8,3/13/2024 13:28,,,1.18.8,67
3d941059-c1cf-4306-a432-e4465f8e9bf8,Viswanad Dhulipala,https://play-lh.googleusercontent.com/a/ACg8ocKb64KmhsZiUMB0wcR94Vqh_ylMuKlGLF0nGrsEfWlLsy0hog=mo,awesome,5,0,1.18.8,3/13/2024 11:01,,,1.18.8,7
910374f5-739c-4a68-bebd-7576cc8bd498,Isaac Niko,https://play-lh.googleusercontent.com/a/ACg8ocK0VJC6U-3uXlc1nbss_vsPDxd8LzSnUtxHnDT0zpXjO6WVFw=mo,really good happy app supposed glad utilize work colleagues get best team keep adding new improved features,4,2,1.18.8,3/12/2024 0:46,,,1.18.8,190
9fe2bf7f-8b4e-4a1c-9c6c-3136581ec591,Abram Modingwane,https://play-lh.googleusercontent.com/a-/ALV-UjV6Aki96_qaKtMD44zc-_B68Kq51w-lN0y3OVN8f8iqjeHC_O5umA,must say impressed product really fit intended purpose keep microsoft,4,0,1.18.8,3/11/2024 2:26,,,1.18.8,109
e6691c85-8410-413b-88ef-8cd0af2185cf,yerenkyi jnr,https://play-lh.googleusercontent.com/a-/ALV-UjWIbBGOWYcnKvi0xFDbelYkYY9zXaZDZEly5ajpdk-gN-dc_lM,good,5,0,,3/11/2024 1:29,,,,4
d6a1d1cf-314a-4064-84cb-8e425135c423,Mike S,https://play-lh.googleusercontent.com/a-/ALV-UjUkbBswO41zSAhhRLN1MAJDLHiDCgdVC-vJvnQGsHFm34q9Xe51LQ,didnt work,1,0,1.18.8,3/10/2024 22:44,,,1.18.8,11
3f747391-6fa1-4ba7-a014-86e87fdde15c,Coco T. Mantie,https://play-lh.googleusercontent.com/a-/ALV-UjXz4qjEbZYvKWsXqk5aemcecGg2XlM-7AchC1KVo4M39eDqXmoexA,good wish easy set reminders notifications definitely better todo app,5,0,1.18.8,3/9/2024 22:12,,,1.18.8,102
14b62ed2-27f5-458a-8302-98d131ddc442,Eric Tanner,https://play-lh.googleusercontent.com/a/ACg8ocJ_IpAJFqAifWJUE82IpyeIb6x2epMXHdkNnHPx_YYknZXDRw=mo,yeah nice,5,0,1.18.8,3/9/2024 11:43,,,1.18.8,17
9ece7142-5b51-4230-a18a-50a5e0fa2bb1,Páraic Ryan,https://play-lh.googleusercontent.com/a-/ALV-UjU2WNqCeuWVGpd0ALRgHRFi9x7si11ydHHMM75ME95V5jFYeR2U,nju,5,0,1.18.8,3/8/2024 21:25,,,1.18.8,3
f23894c4-80f1-4178-9b28-8a402f3e37b1,Carlos Garces,https://play-lh.googleusercontent.com/a-/ALV-UjWvP76NMkW3eElRKBa4aTww9mEw-IRXibuIHkYWQdr0dl4AA2tB,couldnt find work school account email address useless app,1,8,1.18.8,3/8/2024 1:56,,,1.18.8,81
cfe7622b-7a88-430b-8f23-d9e0c3ac5038,Karim Reda,https://play-lh.googleusercontent.com/a-/ALV-UjVyIjprcUIRsdwkhNxF3XvfIUDU_Ud-xJ-34OYpJ-_v3lKSMdHmpg,v good,5,0,1.18.8,3/5/2024 20:45,,,1.18.8,7
2fc0a03f-4ba4-4bf3-bedd-cbbbaf93a55b,Baskin Robbins,https://play-lh.googleusercontent.com/a-/ALV-UjX6e4QDvhddNS5Zbbfn8ERgWU6GFlSqE8ydZGEOcPEQnvBgcZk,excellent office tool daily duty follow college,5,0,1.18.8,3/5/2024 13:08,,,1.18.8,59
997c8ac5-b9ac-4474-bab5-73bfcf0655f4,iberoamerican Centre UK,https://play-lh.googleusercontent.com/a-/ALV-UjVVUm6PeuFRZ0NWV2GIOzYP5-3UHXEbllOuG1lqcXts2XPu8ms,needs windows 11 app effective,2,0,1.16.5,3/4/2024 7:43,,,1.16.5,39
9c464c5d-3386-426d-89a3-4455a7e33d39,Ahmed A M Elazazi,https://play-lh.googleusercontent.com/a-/ALV-UjWhIdkz0pSOqpB1hdoD1j6sG83ZSBpy9uaZvpjYcIiJU7NqPMB37w,overall good,4,0,1.18.8,3/3/2024 2:26,,,1.18.8,17
6b9770b7-ad45-483b-8772-d74f64b02875,Janet Davis,https://play-lh.googleusercontent.com/a-/ALV-UjVSeX5se8QUvAs2BdVhG3PT4K630WEZROd1AaQxf5tybWu2Tfo,doesnt know ms id years office 365 home devices 3 says doesnt find deleting app,1,9,1.18.8,3/2/2024 6:28,,,1.18.8,143
7b7050d2-518d-4b0e-907c-5317cc6b4aca,Joost Koenders,https://play-lh.googleusercontent.com/a/ACg8ocKXoPfWwxUYe6j-Dfi-pxE4r4VmhYNjI6LoMYNRTjPBEeqnLw=mo,want able upload several pictures instead 1 1,4,0,1.18.8,3/1/2024 13:48,,,1.18.8,70
3b868438-9dbb-478a-a3d7-bd8591936afa,Mustan B,https://play-lh.googleusercontent.com/a/ACg8ocILMiZG0RrHesO_GMNahnizxVCWpoc1DWaojG8AKltjP0YIXg1_=mo,keeps crashing soon open useless bugged software uninstall reinstall get work time,1,10,1.18.8,2/29/2024 19:12,,,1.18.8,126
daf67dd3-cd26-43ef-a560-99227059c568,Papa Rooster,https://play-lh.googleusercontent.com/a-/ALV-UjWz2QKVqVsV852wQGGvPKr_ij0jrSCQuUk2l8JszCMlyZMUoNhL,love planning organizing important urgent projects,5,0,1.18.8,2/28/2024 22:12,,,1.18.8,66
c56832e7-ea70-4f4f-8683-25a36980ff22,Orville Xavier Davis,https://play-lh.googleusercontent.com/a/ACg8ocJNp0JA2Dq0rZVsQzLyZ-4jOfiOYbLZz4e0oerBdXrPvmHHn3MI=mo,app doesnt work excited try unable find email address attempting start,1,11,1.18.8,2/28/2024 19:12,,,1.18.8,112
0a9562ff-edc5-4d3d-8b60-4ca9a906f264,Gauthugesh V,https://play-lh.googleusercontent.com/a-/ALV-UjXgJyDDQH0epe3yoJ7QYjg_PULLYddCF3EJUayTh25UMfupewaEfg,good app feel promoted microsoft tasks,5,0,1.18.6,2/24/2024 9:40,,,1.18.6,71
1141fab4-20c9-4002-8779-eb25ca4e7064,Busani Cele,https://play-lh.googleusercontent.com/a/ACg8ocKjqZxiNWzG-7-SXS6nCKR9LiPoOpMR4PQJfMhj8vI8nh9JAVo=mo,keeping actions date go helps minimise back log makes managing performance batter,5,0,1.18.8,2/23/2024 4:02,,,1.18.8,103
2be9aa10-7bf8-4441-b169-abf560db1335,David Molina,https://play-lh.googleusercontent.com/a/ACg8ocI_h9JbU56YvOy4RdDrydtYPIlxOgdBsjv6hLWCLA6_GkP3Pw=mo,slow never loads plans,1,0,1.18.8,2/22/2024 0:15,,,1.18.8,23
42f85cba-08f6-478a-b230-6d6848eba5cb,Ulana Wilson-Orta,https://play-lh.googleusercontent.com/a-/ALV-UjU8cEoebx_We9yqCj1jblzxlxfePKLWdLdbsexNlrIqhnlny5-lVA,user friendly downloaded app set task planner ms teams laptop mobile app useful alert team go away desk tasks need complete tasks may need complete helps stay track tasks app came handy vacation needed update team check status assigned tasks glitch far good,5,26,1.18.8,2/21/2024 21:26,,,1.18.8,475
eb8a4df9-5647-4be0-8e1a-051224f98ba4,Anna-Lisa Kinch,https://play-lh.googleusercontent.com/a-/ALV-UjWjbrQrX4hqVqk31-wjU2kmAPS1oPOsotaDXm_OZMGZfc-QWau1LQ,using scheduling social media works great keep task organized,5,0,1.18.8,2/21/2024 11:39,,,1.18.8,82
d95035a4-b877-417b-a4f8-1ef45e2f7308,John Stevens,https://play-lh.googleusercontent.com/a/ACg8ocKIji4ew13xA1P0V7hGl67D8aqKHWgurQ-h9HqmkxLzBSsIBg=mo,available paying users outside work school,1,3,1.18.8,2/17/2024 19:18,,,1.18.8,67
5af87753-410d-4a2a-a381-a4f87b39a61f,Eli Kirshenbaum,https://play-lh.googleusercontent.com/a-/ALV-UjX2Ekj1rrCqsIIfNx15jqfZnGeMsr7VCVuBSCNQLZvCJU-sRQl1Rw,wish tablet app functionality mobile app wish naming schemes werent confusing got part gantt charts turns thats ms project ms planner school doesnt ms project mean nice make group make new trello accounts already microsoft accounts ill probably continue use project trello clone,3,0,1.18.6,2/15/2024 22:24,,,1.18.6,453
0e0d7fa5-87cd-4a38-9fc2-23ef17f223c1,Benedicto Mnubi,https://play-lh.googleusercontent.com/a-/ALV-UjWmEAV_y4m0BG-JZU76Rl2sqDXO6lN5AAlmk1to_r8Zuin9bg-0FA,useful tool projects,4,1,1.18.6,2/15/2024 18:59,,,1.18.6,29
0138796a-b274-42f1-b77d-35f23563afb5,Jessica Deno,https://play-lh.googleusercontent.com/a/ACg8ocLJifp41ofcqbWVVLSOhHYwyio6Lcjqdjyb1rt1o7TS-0MnVg=mo,amazing work,5,0,1.18.6,2/12/2024 23:45,,,1.18.6,16
2be400bd-e9ee-40a2-898a-c390a65fd8c1,Iron Nabiyl,https://play-lh.googleusercontent.com/a/ACg8ocI-wlhb8b4IdGH0EwnHgCQubpAln2_bXkr7g7okvLpYfxtI=mo,serves great,4,0,1.18.6,2/12/2024 4:28,,,1.18.6,13
e52c1fe2-7948-4ae8-9cc7-5acc6e8ca871,Babita Shrestha,https://play-lh.googleusercontent.com/a/ACg8ocKnEhf1KvJUKQ7W2AY0q6pWcp2RTenY7zrkPM47kUmbCzWu3Q=mo,good,3,0,1.18.6,2/9/2024 17:12,,,1.18.6,4
554f1318-c781-4244-b8c0-0aaefc9b63e9,Nate Wylie,https://play-lh.googleusercontent.com/a-/ALV-UjVOEQS_fJMI_8XCNMqjb7hDO5acZfKol9CvNzoVAglUqbfQnO4c,app used company constantly dealing loading errors app closing randomly communication computer app functions thing terrible,1,12,1.18.6,2/9/2024 4:54,,,1.18.6,184
b718c716-c049-4c2a-8361-c0a825f0e689,Iannis McCluskey,https://play-lh.googleusercontent.com/a-/ALV-UjWi0UhbLFuvl6x55risBusRNUW8SO8CLduuYZjCfM3StlXJ_Nt9,je nai jamais été fan des produits microsoft mais force est de constater que planner est un outil efficace qui répond à mes besoins et à ceux de léquipe à laquelle jappartiens,5,0,1.18.4,2/8/2024 2:42,,,1.18.4,180
3d589820-fc01-40f1-81b0-c7e6618b814c,GiZmO 7922,https://play-lh.googleusercontent.com/a-/ALV-UjVk83iNHIDzj1BugWtYSdj9a1Rhs9WWliTVOKWF9w9z4qYPFKBCpw,critical business looking forward new planner,5,0,1.18.6,2/7/2024 19:56,,,1.18.6,56
d67e3425-58a1-47de-9e1a-9482672a644b,Chad Bigelow,https://play-lh.googleusercontent.com/a/ACg8ocKeb3Tl2trzMgDfygtaohoEFl7Ap21dCYNrMwlLgOougmbsqg=mo,cant see schedule view android app cant color code task calander,1,2,1.18.6,2/6/2024 23:36,,,1.18.6,78
8effbd55-1882-48c1-884d-cb117313fc4f,Peter Garland,https://play-lh.googleusercontent.com/a-/ALV-UjX6btfBPcQLqDY1jBdrh8Q8cc1Ln5G-mw-kZo5YvQeTLASlwdU,efficient,4,0,1.18.6,2/6/2024 2:29,,,1.18.6,10
dfd460d4-9d10-47b6-a0fd-2e9317c23675,TOURAJ NOUROOZIAN,https://play-lh.googleusercontent.com/a/ACg8ocITI7jnYyTve2kXqYmLt6namsaemImoC72Vi-dh66vq8NxKBg=mo,good still needs improvement,4,0,1.18.6,2/5/2024 2:47,,,1.18.6,39
d377e612-8cb5-4075-95ed-58e077917563,kimberly miles,https://play-lh.googleusercontent.com/a/ACg8ocLKZSiJmiW3RtyL5l30AKbdCKOnVIGHZO1E7aZZH34lOIE03A=mo,good,5,0,,2/3/2024 6:48,,,,4
6afbcaf2-1b63-46f9-a374-ed56fb779d97,A Ent,https://play-lh.googleusercontent.com/a/ACg8ocKzBioxxka5vPLWLJRSlhaZ0ghc5SCavCElhkhiAiRySBjbbg=mo,would get 5 stars archive option filter searched item comments well item headings like trell,3,2,1.18.6,2/2/2024 14:59,,,1.18.6,131
2595a37e-2eea-4993-9a3a-9879da7c5ba0,Jean Jay Quitayen,https://play-lh.googleusercontent.com/a-/ALV-UjU7-klEb8k_N9xGEuoD76ipdbODC5bjFonwNKKqnFJRXdxbmqBnKg,cant reorder buckets,2,0,1.18.5,2/1/2024 19:02,,,1.18.5,22
298e1c4b-11ef-427e-a06b-330d92aba859,Austin Pham,https://play-lh.googleusercontent.com/a-/ALV-UjWPRaPtPvqRKvoWvVG2X978JWu-AUjJi-d-mOlhND8ffdzIamgU8g,better term functional,5,0,1.18.6,2/1/2024 15:06,,,1.18.6,39
5c2500ca-65e5-47a2-b925-a1fe4734d303,Jessica Cargill,https://play-lh.googleusercontent.com/a-/ALV-UjWG-_zpPiDcbtnLb-mLVboJ10gd0tuMur74WXE7w7hjgxB9UxEt,garbage work work school email addresseven tho pay full price microsoft office suit make make sense,1,1,,1/31/2024 23:50,,,,153
3fb73b00-1c96-404a-8fbe-111f173bafba,sue capps (Freedomlife),https://play-lh.googleusercontent.com/a/ACg8ocIcdkL-JouvMiqL5bqW2bfoTGr4WAhjC2eMZzd1RHdq1rnq0RIO=mo,need use private account pity,1,0,1.18.5,1/31/2024 2:24,,,1.18.5,64
5a7a9d5d-d5f6-418e-9b74-74edfff85115,Roy Philip Arriola,https://play-lh.googleusercontent.com/a-/ALV-UjWjxMgntH2GBXzrUNPEqEiFPmIdT4gC7TW21se94Yu1Nmdl7yzp,doesnt open mobile maybe need reinstall,1,1,1.18.5,1/30/2024 7:01,,,1.18.5,53
ebb274d0-9cee-4a3f-b9cb-9595a65bfcea,Sherif Eldebawy,https://play-lh.googleusercontent.com/a/ACg8ocJxIVFQSqAE4mXf4wa9w4XlbyOofSxpyOsuFhz6upsQgQtVqQ=mo,love,5,0,1.18.5,1/30/2024 1:10,,,1.18.5,9
dfb8315a-ef0e-4a73-b4e0-d9e13b0ed0d9,Robert Nguyen,https://play-lh.googleusercontent.com/a-/ALV-UjW-4H_U2a8Q-ICQRuSQ1ZI3EiHoXerGQwAJcgrdJ3NzX33XKJE,simple mobile version web app works expected enough refer back plans away computer maintains enough functionality useful quick additions updates go complaints,5,11,1.18.4,1/29/2024 22:20,,,1.18.4,237
5ebd78bf-ff87-45b0-aefc-33bed0672180,Matthew Huff,https://play-lh.googleusercontent.com/a/ACg8ocI6pxOc1m5iVjhmOmZjjjtubXuZAvTRCsPDu59xJ96s9k15feQ=mo,awesome,5,0,,1/28/2024 13:05,,,,7
bdb00c8a-4510-4ee2-b0ad-9392d60054a0,Michael Owens,https://play-lh.googleusercontent.com/a-/ALV-UjUlsZqQBR9TqCwNxdcXhwrB7O-IXCjjGLStxfuJkjO1k8YmlSbw,handy tool quick discussions around certain objectives without overly complex features app like asana consider asana lite,4,3,1.18.5,1/26/2024 23:09,,,1.18.5,162
4de4d62b-f1fa-4c41-9a5a-f98579ebd893,cibAGU,https://play-lh.googleusercontent.com/a-/ALV-UjXwRa9GfGr9tElfzJcwO4yKCM6fbV-NXbC7V4izcySaU0WIlvo,great,5,0,,1/26/2024 8:55,,,,6
37246aac-7997-469c-8bb1-3cdee85c29a7,Yinon Bernholtz,https://play-lh.googleusercontent.com/a/ACg8ocLm5wYEy4ydfd-WyHUhF8v9i7uBx0AZWCIq1bBXdshCqEhCtg=mo,sync issues outlook tasks would great resolve add enhance life cycle living right,4,3,1.18.5,1/26/2024 5:10,,,1.18.5,135
803441c1-b922-48ca-a8b1-54defc3b43d8,Galactic Relic,https://play-lh.googleusercontent.com/a-/ALV-UjUsEpj8gYGdyFvksNMmq-phhx5nP33rGN5kkUzkGKZUj-MvmSJu,arbitrarily requires office 356,1,1,1.18.5,1/25/2024 12:47,,,1.18.5,31
48e30c4a-4af0-4f06-a3b5-cc22fbe1d2ad,Dvm Gopal,https://play-lh.googleusercontent.com/a-/ALV-UjUxrCWkHN2FEQoecQqB2cTOjG6hO71zj1BaeHcXXlw_XflwdNaV6Q,suggest include downloading tasks excel,3,0,1.18.5,1/23/2024 23:40,,,1.18.5,48
0c039401-66ea-4103-b983-1a6b8d69d6c2,Rev Pam Smith,https://play-lh.googleusercontent.com/a-/ALV-UjX8SYFYxkyBSSsc4wEqjs7wMhk4eK8Ce-KfhBMXHaeFE8bzNpMv5Q,good fully integrated calendar would better,4,2,1.18.5,1/22/2024 16:20,,,1.18.5,62
7f6fe108-3e60-4fc6-b8a3-ce581eeb1561,JDC Win,https://play-lh.googleusercontent.com/a-/ALV-UjUbAZTDsuIEnqzDpGjbVTrcukQGYqSqRvE0ii5MFOBUvzUwO1U,simple use assign tasks see getting done game changer us team,5,1,1.18.5,1/22/2024 11:50,,,1.18.5,90
1a956963-485d-4fa7-ae3a-02e6aabfe512,Glenn Snodgrass,https://play-lh.googleusercontent.com/a-/ALV-UjUc1YgwuIsGcQcdg8lq87sc2NvMw1K8hL-DGzRWp-ZZwnfMroepSA,wonderful app put weekly monthly tasks,4,0,1.18.5,1/21/2024 6:15,,,1.18.5,55
f06c223f-0283-4c89-9406-cc7e309af457,GAMING_ACC_MOON,https://play-lh.googleusercontent.com/a-/ALV-UjXPUbjKdPczMAP3QDjwezFBzxx2J3mTrTGJGsphxTaYARKyIMQ,cant even sign cant school account,1,1,,1/20/2024 22:30,,,,58
1fe9c15f-a48a-4693-a863-93a4148a317e,Garry Edser,https://play-lh.googleusercontent.com/a/ACg8ocJxPXaX_On3JfS4t6fc6DRpJa8_eef1OD3CvRfv0h0Oi9dccA=mo,go far needs synch outlook,3,1,1.18.5,1/20/2024 9:24,,,1.18.5,38
ffdb8f47-d5be-4223-8465-a4b948918e73,Malcolm Parris,https://play-lh.googleusercontent.com/a-/ALV-UjXO2m3hK0b2gFUbsRYw_ud2YqfPxGrmttRhBWE53DVs1BYtgst3,great way get organized using microsoft 360,5,1,1.18.4,1/20/2024 5:16,,,1.18.4,46
97ef9e44-69a6-46c6-8e23-0eda55d839c9,Rolando Fingal,https://play-lh.googleusercontent.com/a-/ALV-UjVvjeDzXLKFkjtNivo9XongZ-5cTiK35pmUPzswFx-QB-8RKBn_,exceptional,5,0,1.18.5,1/19/2024 23:32,,,1.18.5,11
1850ef79-c9a2-43b9-8d5b-52292ee2cc62,Obiwan 90,https://play-lh.googleusercontent.com/a-/ALV-UjVf1yFIQkKIxjbFSw9XelMouY9UF_CrdjU5vxhvOigKOg9z_O_c,fantastic app definetely needs update allow required time due would definetely improve viability use app people buisnesses lookig due time option tasks,5,14,1.18.5,1/19/2024 2:20,,,1.18.5,213
2960a1c6-9e18-4b7b-90a6-4e27bbd8662c,Avery Carty,https://play-lh.googleusercontent.com/a/ACg8ocLBFGXpxhF6KEJ7auZwgMHl32daAnmqrpO0PsUSJqopXVDYdg=mo,really enjoying planner helping better organize tasks introduce power automate epic,5,0,1.18.4,1/18/2024 11:40,,,1.18.4,114
1c1880d9-7003-4d70-a28a-152bb0da9741,Gustavo Adolfo Gutiérrez Leones,https://play-lh.googleusercontent.com/a-/ALV-UjU0z3iRwlCNq4dwGR4GsxU3YH_p0sWRA99ft3ICPGSqVqJP2yg6gg,excellent,5,0,1.18.4,1/17/2024 10:41,,,1.18.4,10
f9597dc9-00c8-40f7-bf07-9113d6a3b2e6,Ranjan Kumar Parida,https://play-lh.googleusercontent.com/a/ACg8ocK5a_TV7Yu_t0J46D8ljb04mktZn9klzKKrtF1BaDzB06yoCg=mo,user friendly app add task change status go,5,1,1.18.4,1/17/2024 7:50,,,1.18.4,61
2747680d-d703-43e4-9c47-92671a61e556,Johan Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocIXSDy3Z8_G-eWNo3RPerzPFkfTPRHhTARUIzLTwzKjrPHmbA=mo,cant log microsoft account,2,1,1.18.4,1/15/2024 11:20,,,1.18.4,35
618e0fdb-7760-4d5e-a1be-81b30f4ee604,Shishir Pednekar,https://play-lh.googleusercontent.com/a/ACg8ocImN9vMlDmWECMfLSq0b7I2tWVoDdQJZwaN3dupZFhudlRbmQ=mo,goo app plan daily work per priority team,4,0,1.18.4,1/15/2024 8:37,,,1.18.4,53
93076c96-b84e-4ec9-b1d8-6ec6b9e69686,Miguel Caldeira,https://play-lh.googleusercontent.com/a-/ALV-UjWZsZsuZs0tK8GHPur_PpBBgYxZIF-2QhDV1kULNNspVXjkfqU,missing things good overall planning,4,0,,1/14/2024 12:56,,,,55
09d290f7-0bf7-4fff-a509-6cea14bab891,Andreas Saue Rasmussen,https://play-lh.googleusercontent.com/a-/ALV-UjXTMkTULaLjaVVs1vGD82EBQeu9mtND9zVn0haooWPtO49I9LA,delicate,5,0,1.18.4,1/14/2024 2:51,,,1.18.4,9
fdd4620a-a889-4fbc-93c1-ec60218f5752,Nouran M,https://play-lh.googleusercontent.com/a-/ALV-UjWOTautwJkcpJwdzm5JjUN2kI8hsafCPhnLHfQNjSMDcYKE_1_l,keeps closing every time open many bugs needs lot work,1,9,1.18.4,1/12/2024 21:13,,,1.18.4,80
a6c6a141-9b7e-4a42-9e06-c3fdf4536576,Peter Southon,https://play-lh.googleusercontent.com/a-/ALV-UjWQbvgxziQGHj63Ss88VZK9xnv6-yER7C69CKlbzR_nSn-SJ98L,useful easy switch accounts,4,1,1.18.4,1/10/2024 5:00,,,1.18.4,43
d8fcada2-94f6-49a5-9444-96613a955377,Nicholas Thomas,https://play-lh.googleusercontent.com/a-/ALV-UjWoDreAmgbiqFuecO2NGIcHklAuJJdLsyL_AvNZ7YYgdRgi6o1BvQ,intuitive microsoft apps work differently browsermacpcmobile pathetic,2,3,1.18.4,1/9/2024 18:58,,,1.18.4,97
4f20b96c-30d3-4ffc-95c5-a7c809dd4d19,Sbonelo Shozi,https://play-lh.googleusercontent.com/a/ACg8ocKG9dmKs0wRnolQfwioCFNFTMk_njmPrkSp9XnwVl_xsLRhnA=mo,great,4,0,1.18.4,1/8/2024 22:41,,,1.18.4,15
74439879-d370-4cc6-a511-b2b4efb8558d,Dr Sirajuddin Soomro (Raja),https://play-lh.googleusercontent.com/a-/ALV-UjUTeqFLil3fxtoR_wBFRV0v3cUjE47RANDeKOxAIutpXrBSGhrOlQ,excellent app,5,0,1.18.4,1/7/2024 4:17,,,1.18.4,13
3a1c76ac-8ecc-4bf0-8622-e4971e643f6d,Gwendolyn R Houston-Jack,https://play-lh.googleusercontent.com/a-/ALV-UjUXixQ-9rOUdLd87qOYF_jLCYowHG-lA7ebtegCSRlripdi7PWmbA,managing projects keeping tabs tasks app looking easy use project management software worked phone desktop microsoft able quickly link account get work even better looks good samsung z fold4 assign tasks individuals assign color categorieslabels set task reoccurring appreciate notes areas documents attached websites added,4,87,1.18.4,1/5/2024 19:15,,,1.18.4,492
